dateupdated,shoe_type,avg_price
2016-10-05T22:22:46Z,Loafer,69.99
2016-10-05T22:22:46Z,Loafer,69.95
2016-04-08T01:09:57Z,Shoe,74.99
2016-06-08T05:31:14Z,Shoe,59.99
2017-01-12T05:26:56Z,Sneaker,75
2017-01-12T05:26:56Z,Sneaker,41.99
2016-11-01T09:53:31Z,Loafer,178
2016-11-01T09:53:31Z,Loafer,55.99
2016-11-01T09:53:31Z,Loafer,58.99
2016-04-07T23:05:40Z,Shoe,38.99
2016-03-03T15:48:55Z,Sneaker,79.99
2017-01-27T01:34:25Z,Boot,150
2017-01-27T01:34:25Z,Boot,260
2017-01-27T01:34:25Z,Boot,259.99
2017-01-27T01:34:25Z,Boot,119
2016-05-31T09:40:41Z,Boot,14.5
2017-01-27T01:23:35Z,Shoe,54
2017-01-27T01:23:35Z,Shoe,41.93
2016-10-05T22:22:15Z,Sneaker,43.84
2017-01-14T19:32:57Z,Loafer,19.99
2016-11-07T00:00:05Z,Boot,170
2016-11-07T00:00:05Z,Boot,44.99
2016-06-08T05:39:13Z,Trainer,129.99
2017-01-12T06:15:46Z,Sneaker,34.99
2017-01-12T06:15:46Z,Sneaker,65
2016-10-05T15:24:07Z,Boot,38
2017-01-22T06:20:54Z,Shoe,139
2017-01-22T06:20:54Z,Shoe,69.99
2016-10-05T22:21:53Z,Boot,259
2016-10-05T22:21:53Z,Boot,275
2017-01-20T18:57:24Z,Boot,104.95
2016-03-04T04:27:15Z,Shoe,28.99
2016-03-04T03:38:23Z,Shoe,95.99
2017-01-09T19:45:28Z,Shoe,147.655
2017-01-09T19:45:28Z,Shoe,105.65
2017-01-09T19:45:28Z,Shoe,105.65
2016-11-01T09:45:44Z,Sneaker,71.99
2016-11-01T09:45:44Z,Sneaker,130
2016-03-15T16:13:27Z,Shoe,64.99
2016-11-06T23:58:44Z,Shoe,54.99
2016-04-07T23:01:29Z,Shoe,52.99
2016-04-07T23:01:29Z,Shoe,45.04
2016-06-19T11:43:43Z,Loafer,13.59
2016-10-05T17:20:24Z,Boot,211.9
2016-11-06T23:59:03Z,Shoe,64.9
2016-08-23T11:44:23Z,Shoe,56
2016-04-07T23:00:44Z,Shoe,64.9
2017-01-12T06:20:46Z,Boot,285
2017-01-12T06:20:46Z,Boot,52.99
2016-07-28T18:58:02Z,Oxford,86.9
2017-01-12T06:14:05Z,Sneaker,29.99
2017-01-12T06:14:05Z,Sneaker,75
2017-01-12T06:14:05Z,Sneaker,59.99
2016-03-04T03:28:17Z,Boot,20.89
2016-08-06T23:10:07Z,Shoe,39.99
2017-01-27T01:25:42Z,Shoe,110
2017-01-27T01:25:42Z,Shoe,58.99
2017-01-27T01:25:42Z,Shoe,79.99
2016-03-29T03:16:16Z,Boot,30.89
2016-03-29T03:16:16Z,Boot,30.99
2016-06-28T14:11:17Z,Shoe,99.95
2016-10-05T22:22:11Z,Shoe,42.9
2017-01-12T06:13:48Z,Loafer,120
2017-01-12T06:13:48Z,Loafer,22.99
2016-11-09T17:21:03Z,Boot,32.74
2016-11-09T17:21:03Z,Boot,35.04
2016-11-09T17:21:03Z,Boot,35
2016-11-01T09:42:10Z,Boot,82.5
2016-04-27T22:49:34Z,Shoe,50
2016-09-27T03:34:41Z,Canvas,160
2016-09-27T03:34:41Z,Canvas,112.99
2016-09-27T03:34:41Z,Canvas,114.95
2017-01-12T06:15:10Z,Shoe,100.05
2017-01-12T06:15:10Z,Shoe,100.05
2017-01-09T20:23:42Z,Shoe,39.99
2017-01-09T20:23:42Z,Shoe,60
2017-01-16T15:52:18Z,Shoe,14.97
2017-01-09T20:23:37Z,Sneaker,85
2017-01-09T20:23:37Z,Sneaker,67.99
2016-03-22T21:30:57Z,Shoe,24.75
2017-01-23T05:30:42Z,Shoe,100
2017-01-23T05:30:42Z,Shoe,19.99
2017-01-23T05:30:42Z,Shoe,19.99
2016-03-23T01:25:38Z,Shoe,89.99
2016-10-05T22:24:03Z,Sneaker,85
2016-10-05T22:24:03Z,Sneaker,32.99
2016-06-20T13:57:41Z,Shoe,67
2016-06-06T15:56:17Z,Shoe,59.83
2016-07-28T18:37:38Z,Sneaker,79.95
2017-01-12T06:15:40Z,Shoe,130
2017-01-12T06:15:40Z,Shoe,129.99
2017-01-12T06:15:40Z,Shoe,100.4
2016-05-06T12:07:33Z,Boot,84.95
2016-10-05T22:23:36Z,Shoe,29.99
2016-10-05T22:23:36Z,Shoe,95
2016-04-05T21:56:49Z,Canvas,81.39
2016-04-05T21:56:49Z,Canvas,83.24
2016-04-05T21:56:49Z,Canvas,85.09
2016-10-05T16:24:09Z,Shoe,40
2016-11-07T00:00:41Z,Boot,95
2016-11-07T00:00:41Z,Boot,50.99
2017-01-24T18:54:16Z,Loafer,326.99
2017-01-22T06:20:52Z,Boot,149.95
2016-03-02T05:04:15Z,Shoe,299.99
2016-06-17T09:15:09Z,Shoe,99.99
2016-06-17T09:15:09Z,Shoe,49.99
2017-01-09T20:23:43Z,Loafer,43.98
2017-01-09T20:23:43Z,Loafer,33.99
2017-01-09T20:23:43Z,Loafer,15.99
2017-01-09T20:23:43Z,Loafer,90
2016-10-05T16:58:04Z,Oxford,70
2016-10-05T16:58:04Z,Oxford,25.99
2017-01-27T01:30:28Z,Oxford,85
2017-01-27T01:30:28Z,Oxford,68
2016-04-01T05:33:33Z,Oxford,37.99
2016-04-01T05:33:33Z,Oxford,53.98
2017-01-27T01:30:06Z,Boot,110
2017-01-27T01:30:06Z,Boot,59.99
2016-10-05T22:23:26Z,Loafer,39.99
2016-10-05T22:23:26Z,Loafer,90
2017-01-12T06:17:56Z,Shoe,65.74
2017-01-12T06:17:56Z,Shoe,68.58
2017-01-27T01:20:19Z,Boot,124.99
2016-03-04T05:40:34Z,Shoe,39.99
2016-11-07T00:47:12Z,Shoe,105
2017-01-27T01:24:50Z,Shoe,254.99
2017-01-27T01:24:50Z,Shoe,229.49
2017-01-27T01:24:02Z,Shoe,55
2016-07-28T19:12:05Z,Boot,570
2017-01-09T20:23:47Z,Oxford,85
2017-01-09T20:23:47Z,Oxford,25.99
2016-11-01T09:41:36Z,Shoe,120
2016-11-01T09:41:36Z,Shoe,88.23
2017-01-12T05:29:58Z,Sneaker,25.99
2017-01-12T05:29:58Z,Sneaker,85
2017-01-12T06:14:40Z,Loafer,120
2017-01-12T06:14:40Z,Loafer,38.98
2017-01-09T20:23:39Z,Shoe,22.99
2017-01-09T20:23:39Z,Shoe,51.99
2017-01-09T20:23:39Z,Shoe,27
2017-01-09T20:23:39Z,Shoe,54.99
2017-01-09T20:23:39Z,Shoe,63.98
2017-01-09T20:23:39Z,Shoe,65
2017-01-09T20:23:39Z,Shoe,23.5
2017-01-09T20:23:39Z,Shoe,38.27
2017-01-09T20:23:39Z,Shoe,36.99
2017-01-09T20:23:39Z,Shoe,50
2016-11-15T13:24:30Z,Shoe,175.51
2017-01-12T06:16:41Z,Oxford,140
2017-01-12T06:16:41Z,Oxford,69.99
2017-01-12T06:16:41Z,Oxford,139.95
2017-01-12T06:17:06Z,Shoe,39.99
2017-01-12T06:17:06Z,Shoe,19.99
2017-01-16T19:27:02Z,Boot,105.13
2017-01-27T01:24:07Z,Shoe,99.99
2017-01-27T01:24:07Z,Shoe,52.55
2016-03-15T15:06:25Z,Shoe,114.99
2017-01-12T06:13:45Z,Sneaker,45
2017-01-12T06:13:45Z,Sneaker,15.99
2016-07-27T08:22:47Z,Sneaker,109.495
2016-07-27T08:22:47Z,Sneaker,105.905
2016-04-12T03:55:14Z,Shoe,12.99
2016-04-12T03:55:14Z,Shoe,13.99
2017-01-23T05:30:30Z,Boot,144.95
2016-03-20T00:54:10Z,Shoe,139.99
2016-04-05T23:30:11Z,Boot,166
2016-04-05T23:30:11Z,Boot,176
2016-03-18T04:14:04Z,Shoe,49.99
2016-03-18T04:14:04Z,Shoe,109.99
2016-01-27T12:06:41Z,Shoe,79.98
2017-01-17T19:04:51Z,Shoe,75.03
2017-01-17T19:04:51Z,Shoe,99.99
2016-04-01T20:26:35Z,Shoe,19.99
2016-04-01T20:26:35Z,Shoe,25.19
2017-01-30T04:12:14Z,Loafer,69.99
2017-01-30T04:12:14Z,Loafer,52.99
2016-11-09T17:21:23Z,Shoe,111.65
2016-11-09T17:21:23Z,Shoe,110
2017-01-17T19:05:30Z,Boot,32.99
2016-06-08T05:32:44Z,Loafer,95
2016-06-08T05:32:44Z,Loafer,54.99
2016-10-05T22:21:23Z,Shoe,29.92
2016-10-05T22:21:23Z,Shoe,55
2016-10-05T22:21:23Z,Shoe,26.99
2017-01-12T06:13:12Z,Shoe,52.49
2017-01-12T06:13:12Z,Shoe,29.99
2017-01-12T06:13:12Z,Shoe,49.99
2017-01-12T06:13:12Z,Shoe,75
2017-01-12T06:13:12Z,Shoe,38.99
2016-10-17T16:26:47Z,Shoe,60
2016-10-17T16:26:47Z,Shoe,24.99
2016-10-05T16:57:56Z,Oxford,71.99
2016-10-05T16:57:56Z,Oxford,148
2016-04-08T06:47:22Z,Boot,21.95
2016-07-20T02:02:52Z,Shoe,37.95
2016-07-20T02:02:52Z,Shoe,40.95
2016-07-20T02:02:52Z,Shoe,35.47
2016-07-20T02:02:52Z,Shoe,44.025
2016-07-20T02:02:52Z,Shoe,38.69
2016-04-05T18:28:12Z,Shoe,107.32000000000001
2016-10-05T16:56:36Z,Boot,82.95
2016-03-06T00:20:40Z,Shoe,104.99
2016-07-28T18:45:18Z,Sneaker,400
2016-11-01T09:41:22Z,Boot,110
2016-11-01T09:41:22Z,Boot,109.99
2016-03-10T17:35:50Z,Sneaker,129.99
2017-01-22T06:21:55Z,Boot,99.95
2017-01-22T06:21:55Z,Boot,74.95
2016-02-21T05:53:26Z,Loafer,279.99
2016-02-21T05:53:26Z,Loafer,399
2017-01-08T19:35:00Z,Shoe,99.53
2017-01-08T19:35:00Z,Shoe,96.98
2017-01-27T01:20:33Z,Oxford,76.5
2016-04-01T21:48:47Z,Sneaker,46.99
2016-11-01T09:40:51Z,Shoe,63.85
2017-01-09T19:46:39Z,Shoe,90.2
2016-04-12T03:25:16Z,Shoe,59.99
2016-04-12T03:25:16Z,Shoe,49.99
2016-04-12T03:25:16Z,Shoe,74.99
2016-03-22T23:11:46Z,Shoe,53
2016-03-22T23:11:46Z,Shoe,49.99
2017-01-27T01:24:41Z,Shoe,226.34
2017-01-27T01:24:41Z,Shoe,150
2017-01-27T01:24:41Z,Shoe,89
2016-02-21T05:53:36Z,Shoe,335
2016-02-21T05:53:36Z,Shoe,174.99
2017-01-22T06:21:48Z,Shoe,56.99
2017-01-22T06:21:48Z,Shoe,150
2017-01-22T06:21:48Z,Shoe,88.99
2017-01-22T06:21:48Z,Shoe,61.98
2016-03-22T22:22:47Z,Shoe,49.99
2016-03-11T22:34:20Z,Shoe,135
2016-11-01T09:41:22Z,Sneaker,149.99
2016-11-01T09:41:22Z,Sneaker,150
2017-01-05T18:02:24Z,Boot,33.88
2017-01-05T18:02:24Z,Boot,17.88
2017-01-14T19:32:33Z,Loafer,36
2017-01-14T19:32:33Z,Loafer,19.99
2017-01-14T19:32:33Z,Loafer,14.99
2016-04-11T08:23:48Z,Shoe,19.99
2016-08-04T04:06:36Z,Shoe,115
2016-08-04T04:06:36Z,Shoe,44.99
2016-01-27T12:06:35Z,Shoe,109.98
2017-01-12T06:14:34Z,Shoe,65
2016-03-30T20:29:58Z,Canvas,45.1
2016-03-30T20:29:58Z,Canvas,49.65
2016-03-30T20:29:58Z,Canvas,57.23
2016-03-30T20:29:58Z,Canvas,51.1
2017-01-05T18:05:47Z,Shoe,71.2
2016-04-07T23:40:16Z,Shoe,56
2016-07-29T23:37:21Z,Shoe,79.975
2016-07-29T23:37:21Z,Shoe,89.975
2016-06-08T05:34:06Z,Shoe,74.49
2016-06-08T05:34:06Z,Shoe,150
2016-02-21T05:53:27Z,Shoe,359
2016-02-21T05:53:27Z,Shoe,254.99
2017-01-12T06:15:12Z,Shoe,94.99
2017-01-12T06:15:12Z,Shoe,85
2016-03-14T17:57:12Z,Shoe,94.99
2016-08-06T14:05:18Z,Shoe,25.11
2016-01-26T23:41:04Z,Shoe,79.98
2016-11-07T00:00:47Z,Shoe,120
2016-11-07T00:00:47Z,Shoe,117.51
2016-11-07T00:00:47Z,Shoe,108.64
2016-04-15T13:22:49Z,Shoe,38
2017-01-20T18:57:24Z,Boot,149.95
2017-01-22T06:21:50Z,Boot,149.95
2017-01-27T01:30:56Z,Shoe,82.45
2017-01-30T04:12:13Z,Loafer,52.24
2016-08-23T12:05:04Z,Oxford,48.99
2017-01-12T06:20:21Z,Boot,378.99
2017-01-12T06:20:21Z,Boot,520
2017-01-12T06:20:21Z,Boot,415.99
2017-01-12T06:20:21Z,Boot,201.99
2016-04-08T00:00:04Z,Sneaker,69.99
2016-04-08T00:00:04Z,Sneaker,62.99
2017-01-27T01:30:00Z,Shoe,65
2016-05-23T04:13:39Z,Shoe,84.99
2016-11-01T09:41:23Z,Boot,125
2016-11-01T09:41:23Z,Boot,89.99
2016-11-01T09:41:23Z,Boot,99.99
2016-03-02T21:22:25Z,Loafer,170
2016-03-16T21:30:19Z,Shoe,59.99
2017-01-27T01:20:27Z,Boot,136.36
2017-01-17T18:53:58Z,Shoe,17.87
2017-01-27T01:20:25Z,Boot,125
2016-10-05T22:22:12Z,Shoe,89.99
2016-06-08T05:29:40Z,Boot,144.95
2016-06-08T05:29:40Z,Boot,152.2
2016-06-08T05:29:40Z,Boot,149.95
2017-01-24T18:54:07Z,Shoe,104.45
2016-11-01T09:44:24Z,Boot,86.3
2016-03-30T21:18:18Z,Boot,236
2016-03-30T21:18:18Z,Boot,199.95
2017-01-09T20:24:00Z,Sneaker,62.13
2017-01-09T20:24:00Z,Sneaker,99
2016-10-05T22:22:10Z,Boot,199.95
2017-01-12T06:17:58Z,Shoe,59.98
2017-01-12T06:17:58Z,Shoe,64.98
2016-09-25T11:29:46Z,Shoe,27.9
2017-01-27T01:24:46Z,Shoe,95
2016-06-05T01:12:39Z,Shoe,21.99
2016-10-05T15:28:03Z,Boot,17.99
2016-10-05T15:24:51Z,Shoe,20
2016-10-05T15:24:51Z,Shoe,19.5
2016-10-05T15:24:51Z,Shoe,45
2016-10-05T15:24:51Z,Shoe,16.11
2016-10-05T15:24:51Z,Shoe,21.5
2017-01-23T05:30:33Z,Boot,114.95
2017-01-23T05:30:33Z,Boot,62.99
2017-01-23T05:30:33Z,Boot,115
2017-01-17T19:08:14Z,Shoe,99.95
2017-01-17T19:08:14Z,Shoe,79.96
2016-04-12T04:00:40Z,Shoe,19.98
2016-04-12T04:00:40Z,Shoe,29.99
2017-01-12T06:15:54Z,Sneaker,34.99
2017-01-12T06:15:54Z,Sneaker,65
2017-01-27T01:24:16Z,Shoe,64.95
2017-01-27T01:24:16Z,Shoe,39.29
2016-03-04T05:43:01Z,Boot,129.99
2016-03-04T05:43:01Z,Boot,159.95
2016-03-04T05:43:01Z,Boot,148.75
2017-01-07T19:41:32Z,Shoe,29.92
2017-01-07T19:41:32Z,Shoe,55
2017-01-07T19:41:32Z,Shoe,24.99
2017-01-07T19:41:32Z,Shoe,26.99
2017-01-12T05:26:49Z,Sneaker,34.99
2017-01-12T05:26:49Z,Sneaker,65
2016-08-07T03:52:00Z,Shoe,34.99
2016-08-07T03:52:00Z,Shoe,87.5
2016-11-15T12:58:11Z,Sneaker,64.99
2016-11-15T12:58:11Z,Sneaker,36.99
2016-11-07T00:00:09Z,Sneaker,199.95
2016-11-07T00:00:09Z,Sneaker,115
2016-11-07T00:00:09Z,Sneaker,118.39
2016-11-07T00:00:09Z,Sneaker,199.95
2016-02-22T04:32:17Z,Boot,90
2016-02-22T04:32:17Z,Boot,43.99
2017-01-12T06:20:29Z,Boot,45.7
2017-01-12T06:20:29Z,Boot,45.82
2017-01-12T06:20:29Z,Boot,90
2017-01-12T06:20:29Z,Boot,45.58
2016-11-09T17:20:52Z,Shoe,59.83
2016-11-09T17:20:52Z,Shoe,58.94
2016-11-09T17:20:52Z,Shoe,52.99
2016-04-01T21:05:06Z,Sneaker,52.99
2016-11-06T23:58:52Z,Sneaker,110
2016-11-06T23:58:52Z,Sneaker,74.99
2017-01-27T01:30:14Z,Shoe,150
2016-01-26T14:59:52Z,Shoe,50
2017-01-12T06:20:13Z,Shoe,67.99
2017-01-12T06:20:13Z,Shoe,190
2016-11-15T13:16:13Z,Shoe,115
2017-01-12T06:13:52Z,Sneaker,65
2017-01-12T06:13:52Z,Sneaker,51.99
2017-01-12T06:13:52Z,Sneaker,25.99
2016-04-02T02:47:38Z,Shoe,49.99
2016-04-02T02:47:38Z,Shoe,99.99
2016-04-02T02:47:38Z,Shoe,49.99
2016-07-17T10:41:43Z,Shoe,71.365
2016-07-17T10:41:43Z,Shoe,71.995
2016-10-05T22:21:52Z,Boot,314.99
2016-11-16T12:51:45Z,Canvas,35
2016-11-16T12:51:45Z,Canvas,20.98
2016-11-11T09:54:41Z,Sneaker,52
2016-11-11T09:54:41Z,Sneaker,41.99
2016-02-14T01:06:45Z,Shoe,29
2016-03-04T05:40:45Z,Shoe,149.99
2016-11-01T09:39:19Z,Boot,152
2016-10-05T16:57:33Z,Oxford,53.99
2016-10-05T16:57:33Z,Oxford,98
2016-10-05T16:56:42Z,Shoe,44.99
2016-10-05T16:56:42Z,Shoe,192
2017-01-27T01:20:22Z,Boot,154.99
2016-10-05T16:55:38Z,Sneaker,106.43
2016-10-05T22:22:12Z,Shoe,26.09
2017-01-22T06:20:53Z,Loafer,299.99
2016-03-12T03:33:38Z,Boot,25.9
2016-06-08T05:28:57Z,Boot,152.24
2017-01-09T20:23:31Z,Shoe,29.99
2017-01-09T20:23:31Z,Shoe,24.99
2017-01-09T20:23:31Z,Shoe,90
2017-01-09T20:23:31Z,Shoe,14.99
2016-04-01T19:14:10Z,Shoe,80
2016-06-21T09:56:05Z,Loafer,75
2016-06-21T09:56:05Z,Loafer,26.99
2016-11-07T00:00:02Z,Boot,17.45
2017-01-22T06:20:55Z,Boot,114.95
2016-11-15T13:17:46Z,Shoe,80
2017-01-17T18:54:12Z,Shoe,16.44
2017-01-17T18:54:12Z,Shoe,14.99
2017-01-17T18:54:12Z,Shoe,10.66
2016-09-25T04:48:28Z,Shoe,68.87
2016-04-12T03:42:02Z,Boot,32.99
2016-04-12T03:42:02Z,Boot,35.99
2016-08-04T01:02:56Z,Shoe,99.99
2016-05-06T14:08:37Z,Shoe,89
2016-08-01T03:11:14Z,Shoe,85
2016-08-01T03:11:14Z,Shoe,67.99
2016-08-01T03:11:14Z,Shoe,42.99
2016-08-01T03:11:14Z,Shoe,80
2017-01-17T19:05:32Z,Boot,36
2017-01-17T19:05:32Z,Boot,38.16
2016-11-11T09:48:11Z,Boot,285
2016-11-11T09:48:11Z,Boot,219.98
2017-01-27T01:29:53Z,Boot,115.41
2016-06-08T05:32:54Z,Loafer,630
2016-06-08T05:32:54Z,Loafer,254.99
2017-01-12T06:14:46Z,Sneaker,36.99
2017-01-12T06:14:46Z,Sneaker,120
2017-01-12T06:14:46Z,Sneaker,77.98
2016-11-06T23:59:24Z,Shoe,76.66
2017-01-27T01:30:34Z,Oxford,119.99
2016-10-05T22:37:30Z,Shoe,24.99
2016-10-05T22:37:30Z,Shoe,19.99
2016-10-05T22:37:30Z,Shoe,120
2017-01-17T19:02:31Z,Boot,119.95
2017-01-17T19:02:31Z,Boot,119.95
2016-08-23T14:49:09Z,Boot,275
2016-11-07T00:46:21Z,Sneaker,55
2016-11-07T00:46:21Z,Sneaker,27.99
2016-11-07T00:46:21Z,Sneaker,22.99
2017-01-12T06:15:49Z,Shoe,89.99
2017-01-12T06:15:49Z,Shoe,90
2016-03-23T01:25:17Z,Shoe,0.99
2016-03-23T01:25:17Z,Shoe,20.5
2016-04-07T23:00:51Z,Shoe,49.99
2017-01-05T18:05:58Z,Oxford,252.95
2017-01-12T06:16:28Z,Oxford,56.99
2017-01-12T06:16:28Z,Oxford,100
2016-03-30T20:10:23Z,Boot,299.95
2017-01-27T01:24:41Z,Shoe,100
2016-06-08T04:10:13Z,Boot,335
2016-06-08T04:10:13Z,Boot,78.99
2016-06-08T05:29:53Z,Shoe,130
2016-06-08T05:29:53Z,Shoe,33.99
2016-06-08T05:29:53Z,Shoe,148.99
2016-06-08T05:29:53Z,Shoe,153.95
2016-11-15T13:41:34Z,Shoe,123.18
2016-07-17T05:34:04Z,Shoe,60.415000000000006
2016-07-17T05:34:04Z,Shoe,60.415000000000006
2016-07-17T05:34:04Z,Shoe,47.47
2016-11-07T00:00:25Z,Boot,119.99
2016-11-07T00:00:25Z,Boot,97.99
2016-04-22T17:56:37Z,Loafer,65.7
2016-04-22T17:56:37Z,Loafer,65.71
2016-04-22T17:56:37Z,Loafer,66.71
2016-04-22T17:56:37Z,Loafer,66.7
2016-07-28T15:29:27Z,Sneaker,79.95
2016-11-15T13:14:30Z,Boot,286.55
2016-11-15T13:14:30Z,Boot,293.52
2016-11-15T13:14:30Z,Boot,285.94
2016-11-15T13:14:30Z,Boot,386.75
2016-11-15T13:25:54Z,Sneaker,63.99
2016-11-15T13:25:54Z,Sneaker,75.98
2016-11-15T13:25:54Z,Sneaker,80
2016-11-11T09:48:03Z,Sneaker,26.55
2016-11-11T09:48:03Z,Sneaker,32.99
2017-01-09T19:46:38Z,Sneaker,74.95
2016-08-02T04:09:23Z,Boot,199.95
2017-01-09T20:23:38Z,Boot,115
2017-01-09T20:23:38Z,Boot,44.99
2016-04-01T21:21:43Z,Canvas,24.99
2017-01-12T06:14:48Z,Sneaker,100
2017-01-12T06:14:48Z,Sneaker,74.99
2017-01-12T06:14:48Z,Sneaker,54.99
2016-10-05T22:22:10Z,Sneaker,130
2016-10-05T22:22:10Z,Sneaker,104.99
2016-03-10T21:47:41Z,Shoe,59.99
2016-02-08T20:37:20Z,Shoe,84.95
2017-01-12T06:14:59Z,Shoe,170
2017-01-12T06:14:59Z,Shoe,129.9
2017-01-27T01:24:47Z,Shoe,130
2017-01-27T01:24:47Z,Shoe,102.43
2016-03-31T23:14:24Z,Shoe,49.99
2016-11-11T09:49:32Z,Shoe,140
2017-01-19T18:46:37Z,Loafer,140
2016-11-15T13:16:00Z,Shoe,150
2017-01-19T18:46:30Z,Shoe,65
2016-07-17T05:08:06Z,Boot,183.82
2016-04-05T22:03:55Z,Canvas,34.99
2016-11-06T23:59:14Z,Shoe,71.99
2016-11-06T23:59:14Z,Shoe,90
2017-01-09T19:45:30Z,Shoe,119
2017-01-16T15:59:20Z,Boot,69.98
2017-01-16T15:59:20Z,Boot,69.98
2017-01-16T15:59:20Z,Boot,69.98
2017-01-16T15:59:20Z,Boot,57.17
2017-01-16T15:59:20Z,Boot,64.98
2016-10-05T16:55:32Z,Shoe,110
2017-01-17T19:08:56Z,Canvas,36
2017-01-17T19:08:56Z,Canvas,7.99
2017-01-17T19:08:56Z,Canvas,8.99
2017-01-17T19:08:56Z,Canvas,19.98
2017-01-17T19:08:56Z,Canvas,5.99
2017-01-17T19:08:56Z,Canvas,19.99
2016-11-15T13:16:15Z,Shoe,100
2016-03-16T03:27:52Z,Shoe,120
2016-03-16T03:27:52Z,Shoe,139
2016-01-26T13:12:03Z,Boot,109.99
2016-11-06T23:59:26Z,Shoe,57
2016-10-05T22:22:49Z,Oxford,90
2016-10-05T22:22:49Z,Oxford,26.99
2016-11-07T00:00:48Z,Shoe,121.5
2016-11-07T00:00:48Z,Shoe,101.28
2016-10-05T22:23:17Z,Boot,66.99
2017-01-27T01:24:30Z,Shoe,89.99
2016-03-25T22:47:49Z,Boot,200
2016-03-25T22:47:49Z,Boot,164.99
2016-07-21T00:17:09Z,Shoe,84
2017-01-09T20:23:46Z,Sneaker,24.99
2017-01-09T20:23:46Z,Sneaker,71.98
2017-01-09T20:23:46Z,Sneaker,75
2017-01-09T20:23:46Z,Sneaker,59.99
2017-01-22T06:19:36Z,Shoe,84.95
2017-01-24T18:54:04Z,Boot,219.95
2017-01-20T18:57:30Z,Boot,111.65
2017-01-09T20:23:50Z,Boot,170
2017-01-09T20:23:50Z,Boot,109.99
2016-11-15T13:18:12Z,Sneaker,61.75
2016-11-15T13:15:12Z,Shoe,60
2016-06-05T04:01:26Z,Loafer,17.99
2016-06-05T04:01:26Z,Loafer,60
2016-06-05T04:01:26Z,Loafer,17.99
2017-01-27T01:30:30Z,Oxford,89.95
2017-01-27T01:30:30Z,Oxford,100
2017-01-27T01:23:59Z,Shoe,59.9
2016-05-11T18:16:38Z,Boot,21.46
2016-05-11T18:16:38Z,Boot,43.1
2017-01-27T01:30:11Z,Boot,101.82
2017-01-27T01:30:11Z,Boot,101.82
2017-01-27T01:30:11Z,Boot,100.66
2017-01-27T01:30:11Z,Boot,148.74
2016-04-12T03:54:34Z,Shoe,25
2016-04-08T23:29:01Z,Canvas,43.99
2017-01-12T05:26:54Z,Sneaker,89.99
2017-01-12T05:26:54Z,Sneaker,71.99
2016-10-05T22:22:08Z,Boot,1275
2016-10-05T22:22:08Z,Boot,1019.99
2016-03-31T01:30:57Z,Loafer,229
2017-01-20T18:50:05Z,Boot,99.99
2017-01-12T06:16:01Z,Shoe,89.57
2017-01-12T06:16:01Z,Shoe,89.57
2016-07-27T06:28:43Z,Boot,106.99
2016-07-27T06:28:43Z,Boot,107.02000000000001
2016-07-27T06:28:43Z,Boot,102.095
2016-07-27T06:28:43Z,Boot,103.32499999999999
2016-07-27T06:28:43Z,Boot,104.47
2016-07-27T06:28:43Z,Boot,106.97
2016-07-27T06:28:43Z,Boot,102.83
2017-01-12T06:20:24Z,Boot,37.99
2016-11-11T09:50:34Z,Shoe,89.9
2017-01-12T06:17:21Z,Canvas,30
2017-01-12T06:17:21Z,Canvas,23.99
2016-10-05T22:22:05Z,Shoe,110
2016-11-01T09:40:01Z,Boot,280
2016-11-01T09:40:01Z,Boot,223.99
2016-04-09T22:48:53Z,Shoe,74.99
2016-11-15T13:17:37Z,Shoe,59.9
2016-11-15T13:17:37Z,Shoe,59.9
2016-04-07T23:37:16Z,Shoe,109.99
2016-03-30T17:20:54Z,Shoe,152.615
2016-10-05T22:22:26Z,Shoe,52.99
2016-10-05T22:22:26Z,Shoe,72
2016-04-01T20:52:07Z,Shoe,31.95
2016-10-05T16:57:38Z,Oxford,150
2016-10-05T16:57:38Z,Oxford,82.99
2016-10-05T22:22:32Z,Boot,77.84
2016-10-05T22:22:50Z,Shoe,19.99
2016-10-05T22:22:50Z,Shoe,49.99
2016-10-05T22:22:50Z,Shoe,69.95
2017-01-12T06:19:58Z,Boot,192.84
2017-01-12T06:19:58Z,Boot,189.99
2016-07-30T03:46:49Z,Boot,84.49
2016-04-09T22:48:04Z,Canvas,19.99
2017-01-17T19:04:49Z,Shoe,110
2017-01-17T19:04:49Z,Shoe,86.9
2016-07-26T20:55:57Z,Sneaker,59.9
2016-04-18T18:31:40Z,Shoe,77.945
2016-04-18T18:31:40Z,Shoe,77
2016-04-18T18:31:40Z,Shoe,77
2016-05-18T03:26:31Z,Canvas,11.64
2016-05-18T03:26:31Z,Canvas,12.25
2016-05-18T03:26:31Z,Canvas,12.25
2016-10-05T22:21:07Z,Sneaker,26.99
2016-10-05T22:21:07Z,Sneaker,65
2016-10-05T22:21:07Z,Sneaker,19.99
2017-01-20T18:57:36Z,Boot,17.99
2016-11-07T00:00:02Z,Shoe,64.98
2016-11-07T00:00:02Z,Shoe,68.15
2016-03-29T03:20:00Z,Shoe,35
2016-03-29T03:20:00Z,Shoe,34.9
2016-08-04T04:05:52Z,Shoe,39.99
2016-08-04T04:05:52Z,Shoe,115
2016-11-07T00:00:01Z,Shoe,57.6
2016-11-07T00:00:01Z,Shoe,53.96
2017-01-27T01:30:37Z,Sneaker,188
